time,lat,lon,u_current_ms,v_current_ms
2026-04-01 00:00:00,34.91667,126.33334,0.009235921,-0.0058067814
2026-04-01 00:00:00,34.91667,127.75,-0.039021764,-0.022893574
2026-04-01 00:00:00,34.91667,127.83334,0.02388536,-0.008110781
2026-04-01 00:00:00,34.91667,127.91669,0.06759264,-0.020844216
2026-04-01 00:00:00,34.91667,128.0,0.041596215,-0.035319284
2026-04-01 00:00:00,34.91667,128.08334,0.033174608,-0.048895724
2026-04-01 00:00:00,34.91667,128.16669,0.04368698,-0.032352135
2026-04-01 00:00:00,34.91667,128.25,0.03871077,-0.01598082
2026-04-01 00:00:00,34.91667,128.33334,0.036103558,-0.01874071
2026-04-01 00:00:00,34.91667,128.5,0.02333208,0.0010531604
2026-04-01 00:00:00,34.91667,128.58334,0.006682479,-0.031861696
2026-04-01 00:00:00,34.91667,128.75,0.00012778502,-0.09729467
2026-04-01 00:00:00,34.91667,128.83334,0.032069463,-0.024598649
2026-04-01 00:00:00,34.91667,128.91669,0.09113545,-0.063284695
2026-04-01 00:00:00,34.91667,129.0,0.12368274,-0.09295247
2026-04-01 00:00:00,34.91667,129.08334,0.08936386,-0.070811376
2026-04-01 00:00:00,35.0,125.91669,0.00055243383,0.009809188
2026-04-01 00:00:00,35.0,126.0,-0.018974757,-0.060215924
2026-04-01 00:00:00,35.0,126.08334,-0.0005978899,-0.050675962
2026-04-01 00:00:00,35.0,126.25,0.020500563,0.0074188136
2026-04-01 00:00:00,35.0,128.5,0.0120634325,-0.06620423
2026-04-01 00:00:00,35.0,128.58334,0.0037876505,-0.038755663
2026-04-01 00:00:00,35.0,128.66669,0.0034015889,-0.011063677
2026-04-01 00:00:00,35.0,128.75,-0.01622907,-0.031352784
2026-04-01 00:00:00,35.0,128.83334,-0.027796136,-0.024208618
2026-04-01 00:00:00,35.0,128.91669,0.017822098,-0.026451938
2026-04-01 00:00:00,35.0,129.0,0.053525638,-0.07524229
2026-04-01 00:00:00,35.0,129.08334,0.06943628,-0.080360025
2026-04-01 00:00:00,35.083336,125.91669,0.031789247,0.04576531
2026-04-01 00:00:00,35.083336,126.0,0.020000223,-0.053215254
2026-04-01 00:00:00,35.083336,126.16669,0.028826222,0.0073493947
2026-04-01 00:00:00,35.083336,126.25,0.03001586,0.020997606
