번호,관련번호,상위번호,도서명,자료출처,지명유래,X좌표,Y좌표,유무인도,연육도현황,기타,도형정보
1200,굴포-3,4.69E+18,소소당도,고시,섬 모양이 소당(솥 뚜,126095,195608.81,0,,,POINT (126094.99707405009 195608.80629924842)
1201,굴포-4,4.69E+18,죽도,고시,대가 많은 섬으로 죽도,127673.85,195070.83,1,,,POINT (127673.84541237193 195070.83009908372)
1202,남동-1,4.69E+18,죽도,고시,대가 많은 섬으로 죽도,119429.16,197050.97,0,,,POINT (119429.1552967785 197050.97060396813)
1203,남동-2,4.69E+18,백미도,고시,섬모양이 백미와 같이,119867.9,196308.24,0,,,POINT (119867.90257791168 196308.2405577544)
1204,남동-3,4.69E+18,신도,고시,옛부터 이 섬으로 들어,119423.57,196018.09,0,,,POINT (119423.56886756202 196018.08637293841)
1205,남동-4,4.69E+18,각거도,고시,섬이 큰소의 뿔과 같이,119814.52,195749.5,0,,,POINT (119814.52020080849 195749.503014153)
1206,남동-5,4.69E+18,임회항도,고시,지도상에 항도로표기 ,121677.73,193214.15,0,,,POINT (121677.73304578256 193214.15170599188)
1207,남동-6,4.69E+18,사자도,고시,섬 모양이 사자같이 생,122101.31,192982.43,0,,,POINT (122101.31373087913 192982.4285577961)
1208,연동-1,4.69E+18,연동여,부여,연동리 앞 돌섬이라하,120846.34,198857.94,0,,,POINT (120846.34363307568 198857.93897006108)
1209,보전-1,4.69E+18,보전여,부여,보전마을 앞 돌섬이라,121692.1,210800.45,0,,,POINT (121692.10142239268 210800.45183165843)
1210,보전-2,4.69E+18,거도,고시,오래전부터 현지에서 ,123604.23,210594.77,0,,,POINT (123604.23323547731 210594.76832326787)
1211,가학-1,4.69E+18,장도,고시,세방 북쪽에 있는 긴섬,117033.55,207140.32,1,,,POINT (117033.54632035978 207140.32148062123)
1212,나배도-1,4.69E+18,나배도,고시,,108843.64,191398.5,1,,,POINT (108843.63848200483 191398.50456584728)
1213,가학-2,4.69E+18,소장도,고시,장도 부근에 있는 작은,118151.11,207045.14,0,,,POINT (118151.11119499557 207045.13674191164)
1214,가학-3,4.69E+18,원산여,고시,세방마을에서 보면 가,117178.24,205791.58,0,,,POINT (117178.24323841117 205791.58115462156)
1215,가학-4,4.69E+18,불도,고시,섬 모양이 부처와 같이,113966.16,205489.22,0,,,POINT (113966.15554564926 205489.22070044687)
1216,가학-5,4.69E+18,잠두도,고시,섬 모양이 누에머리처,116708.59,205597.51,0,,,POINT (116708.58846701896 205597.50609582593)
1217,가학-6,4.69E+18,곡섬,고시,섬의 지형이 굽었다해,116286.83,205221.14,0,,,POINT (116286.8258175395 205221.1427186231)
1218,가학-7,4.69E+18,북장여,고시,섬이 솥뚜껑 손잡이같,116545.97,205360.41,0,,,POINT (116545.97251045566 205360.4053228518)
1219,가학-8,4.69E+18,솔섬,고시,소나무가 많다하여 주,116662.55,205392.12,0,,,POINT (116662.55142929687 205392.11667271465)
1220,가학-9,4.69E+18,납당여,고시,섬이 납작하게 생겨서,116819.23,205299.62,0,,,POINT (116819.23175244391 205299.61926453456)
1221,가학-10,4.69E+18,각흘도,고시,오래전부터 현지에서 ,115731.55,203945.64,0,,,POINT (115731.54573141393 203945.642762215)
1222,심동-1,4.69E+18,심동여,부여,심동마을 밑에 위치하,117488.12,200825.05,0,,신규,POINT (117488.11672042694 200825.05369009194)
1223,심동-2,4.69E+18,심동도,부여,심동마을 밑에 위치하,120044.97,198740.07,0,,,POINT (120044.9696798404 198740.06911327195)
1224,관매도-1,4.69E+18,해수여,행정,오래전부터 현지에서 ,110252.39,186126.61,0,,,POINT (110252.38895377461 186126.61264079274)
1225,관매도-2,4.69E+18,해수여-1,행정,불리우는 이름이 없어,110200.82,186028.28,0,,,POINT (110200.82051478178 186028.28252585826)
1226,관매도-3,4.69E+18,상어여,고시,형상이 상어지느러미,109656.95,184774.32,0,,,POINT (109656.94977661877 184774.3225327718)
1227,관매도-4,4.69E+18,각흘도,고시,오래전부터 현지에서 ,112614.23,185307.65,1,,,POINT (112614.22644238001 185307.64785517164)
1228,관매도-5,4.69E+18,방아섬,고시,섬의 꼭대기에 방아처,113681.01,184390.03,0,,,POINT (113681.01243733257 184390.02682745818)
1229,관매도-6,4.69E+18,관매항도,고시,지도상에 항도로표기 ,114092.6,183100.26,0,,,POINT (114092.59689361523 183100.25936209288)
1230,관매도-7,4.69E+18,관매도,고시,해안의 경치가 아름답,112398.38,182708.09,1,,,POINT (112398.38132872315 182708.089591382)
1231,방축8,4.69E+18,소단도,현지,,117674.21,267533.67,1,,,POINT (117674.20709432842 267533.67162096855)
1232,관매도-8,4.69E+18,고치여,고시,고치모양으로 생겼다,111242.73,181437.23,0,,,POINT (111242.73415720722 181437.23172438785)
1233,관매도-9,4.69E+18,섬드레,현지,오래전부터 현지에서 ,111117.63,181033.95,0,,신규,POINT (111117.63006193477 181033.9523550489)
1234,관매도-10,4.69E+18,형제도,고시,섬둘이 형제처럼 나란,113249.11,181049.3,0,,,POINT (113249.1081169744 181049.29984637786)
1235,관매도-11,4.69E+18,하형제도,고시,"형제도가 2개의섬인데,",113231.76,180798.45,0,,,POINT (113231.76145989736 180798.45101601706)
1236,동거차도-1,4.69E+18,솔섬,현지,소나무가 많아 솔섬이,101044.14,183091.05,0,,신규,POINT (101044.1395753458 183091.0509528211)
1237,동거차도-2,4.69E+18,거차송도,고시,지도상에 송도로표기 ,101092.74,183155.11,0,,,POINT (101092.73847962944 183155.11121473648)
1238,동거차도-3,4.69E+18,하송도,고시,소나무가 많고 동거차,101422.67,183739.52,0,,,POINT (101422.66911662347 183739.52214669372)
1239,동거차도-4,4.69E+18,상송도,고시,소나무가 많고 동거차,101519.49,183906.28,0,,,POINT (101519.48642899001 183906.2824471016)
1240,동거차도-5,4.69E+18,북도,고시,동거차도 위쪽에 위치,101948.11,184075.19,0,,,POINT (101948.11185206844 184075.1870041506)
1241,대마도-6,4.69E+18,소거마도,고시,작은말이 뛰어가고 있,107512.26,182977.9,0,,,POINT (107512.26492084633 182977.90490269364)
1242,동거차도-6,4.69E+18,동거차도,고시,백제때 제주를 왕래하,102351.02,182957.45,1,,,POINT (102351.02397358452 182957.4485112406)
1243,동거차도-7,4.69E+18,망도,고시,섬 지형이 망태처럼 생,103621.1,183831.26,0,,,POINT (103621.09562078255 183831.25992086378)
1244,동거차도-8,4.69E+18,시루섬,고시,섬 형태가 술(소주)내,104396.29,183041.43,0,,,POINT (104396.29146170086 183041.4343638338)
1245,동거차도-9,4.69E+18,병풍도,고시,섬의 형상이 병풍을 닮,102186.92,174014.07,0,,,POINT (102186.91963268344 174014.06659109774)
1246,동거차도-10,4.69E+18,하병풍도,고시,병풍도 아래 위차하여,102602.44,172872.39,0,,,POINT (102602.44195310737 172872.38826214796)
1247,서거차도-1,4.69E+18,바깥새끼섬,부여,섬 모형이 하나의 병풍,98463.69,184023,0,,,POINT (98463.69210556835 184023.00252304412)
1248,고서8,4.69E+18,포전도-1,부여,,99077.01,242632.17,0,,,POINT (99077.00927101105 242632.17190911056)
1249,서거차도-2,4.69E+18,서거차도,고시,백제때 제주를 왕래하,99734.57,184966.5,1,,,POINT (99734.57283054375 184966.50347982626)
1250,서거차도-3,4.69E+18,쪽지섬,부여,거차항도 위쪽에 조그,99575.26,184053.38,0,,신규,POINT (99575.25545947874 184053.3766228353)
1251,서거차도-4,4.69E+18,거차항도,고시,지도상에 항도로표기 ,99753.04,183770.38,0,,,POINT (99753.03809479557 183770.38051340188)
1252,서거차도-5,4.69E+18,사어여,고시,모래와 물고기가 많다,100776.91,183811.61,0,,,POINT (100776.91181347947 183811.6134357138)
1253,서거차도-6,4.69E+18,대섬끝,현지,아랫대섬 끝에 위치한,101007.52,183948.11,0,,신규,POINT (101007.51876423549 183948.1056264732)
1254,서거차도-7,4.69E+18,아랫대섬,고시,대(竹)가 많은 두섬중 ,101007.34,184301.02,1,,,POINT (101007.34422740844 184301.02362281765)
1255,서거차도-8,4.69E+18,윗대섬,고시,대(竹)가 많은 두섬중 ,100893.63,184824,1,연도교,,POINT (100893.62814073745 184823.9991922343)
1256,신육-1,4.69E+18,대리추,현지,오래전부터 현지에서 ,110034.07,188233.3,0,,신규,POINT (110034.07286713402 188233.29793842958)
1257,신육-2,4.69E+18,수옥도,고시,오래전부터 현지에서 ,112993.28,186650.8,0,,,POINT (112993.2769086291 186650.79524373275)
1258,신육-3,4.69E+18,오지바,현지,오래전부터 현지에서 ,114776.47,187648.85,0,,신규,POINT (114776.47403522364 187648.85281770816)
1259,신육-4,4.69E+18,민동여,고시,오래전부터 현지에서 ,116558.91,187002.21,0,,,POINT (116558.91256804844 187002.20963200164)
1260,신육-5,4.69E+18,하민동여,고시,지도상에는민동여로 ,116535.92,186881.19,0,,,POINT (116535.92427056914 186881.19000920147)
1261,신육-6,4.69E+18,송도,행정,오래전부터 현지에서 ,116369.91,186341.19,0,,,POINT (116369.91221635768 186341.19086576317)
1262,신육-7,4.69E+18,검덕도,고시,섬 전체가 검기 때문에,116826.79,190014,0,,,POINT (116826.79184160684 190013.99624817778)
1263,신육-8,4.69E+18,검득여,현지,검덕도 옆에 위치한 돌,116883,190043.46,0,,신규,POINT (116883.00114490406 190043.45681580645)
1264,창유-1,4.69E+18,동구섬,고시,동구리 처럼 생겼다하,109994.89,190661.14,0,,,POINT (109994.89158415039 190661.14369570924)
1265,창유-2,4.69E+18,하조도,고시,새떼처럼 섬이 많다하,111801.83,190051.11,1,,,POINT (111801.82938328266 190051.1106205287)
1266,창유-3,4.69E+18,목섭,수치,오래전부터 현지에서 ,116064.39,190326.44,0,,,POINT (116064.39200968944 190326.4445516265)
1267,창유-4,4.69E+18,장죽도,고시,섬에 대가 있으며 지형,118162.64,194630.76,0,,,POINT (118162.64408750135 194630.7576988351)
1268,창유-5,4.69E+18,길마도,고시,오래전부터 현지에서 ,119232.81,192896.93,0,,,POINT (119232.81079883581 192896.93147286575)
1269,창유-6,4.69E+18,소한간여,현지,오래전부터 현지에서 ,119522.97,192068.63,0,,신규,POINT (119522.97001865304 192068.62992358598)
1270,창유-7,4.69E+18,대한간여,현지,오래전부터 현지에서 ,119970.67,191982.58,0,,신규,POINT (119970.66865600772 191982.57626306755)
1271,창유-8,4.69E+18,불무도,수치,오래전부터 현지에서 ,123568.33,192545.48,0,,,POINT (123568.33132828523 192545.48024267534)
1272,대마도-1,4.69E+18,대마도,고시,큰말처럼 생긴섬이라,107108.59,185926.81,1,,,POINT (107108.58908071413 185926.81308416202)
1273,대마도-2,4.69E+18,내항도,고시,목이 져 있으며 밭목섬,108675.42,186014.7,0,,,POINT (108675.41919392247 186014.7028524055)
1274,대마도-3,4.69E+18,외항도,고시,내항도 바깥쪽에 있는,108985.64,185787.38,0,,,POINT (108985.64040533219 185787.37814756477)
1275,대마도-4,4.69E+18,시하도,고시,수평선 아래에 있는것,108071.41,184682.66,0,,,POINT (108071.40978841513 184682.66254185274)
1276,대마도-5,4.69E+18,건들매기,현지,오래전부터 현지에서 ,107269.39,184798.84,0,,신규,POINT (107269.39275846566 184798.841523504)
1277,대마도-7,4.69E+18,거마도,고시,큰말이 뛰어가고 있는,106961.39,182002.51,0,,,POINT (106961.39056769847 182002.51326988038)
1278,소마도-1,4.69E+18,계도,고시,섬 지형이 닭처럼 생겼,106986.54,191175.95,0,,,POINT (106986.54182784747 191175.95174544503)
1279,소마도-2,4.69E+18,소마조도,고시,지도상에 조도로표기 ,107557.76,190336.18,0,,,POINT (107557.75949413651 190336.18392495415)
1280,소마도-3,4.69E+18,소마조도,행정,지도상에 조도로표기 ,107555.71,190294,0,,,POINT (107555.71005228972 190294.00413804193)
1281,소마도-4,4.69E+18,소마도,고시,섬의 형상이 작은말처,105762.45,189914.77,1,,,POINT (105762.44505969787 189914.77307076508)
1282,소마도-5,4.69E+18,폴장도,고시,섬이 있고 해도상에는,105013.13,190040.77,0,,,POINT (105013.12765403322 190040.77265859157)
1283,관사도-1,4.69E+18,족도,고시,섬의 형상이 발처럼 생,105560.52,194879.99,0,,,POINT (105560.5218691151 194879.99208584154)
1284,관사도-2,4.69E+18,농여,고시,농(장롱)처럼 생겼다하,106042.09,194736.71,0,,,POINT (106042.09099369957 194736.7091558572)
1285,내월16,4.69E+18,구분시리-1,부여,,99393.72,235733.39,0,,,POINT (99393.71654625123 235733.38669818535)
1286,관사도-3,4.69E+18,산자도,고시,오래전부터 현지에서 ,106559.47,193319.3,0,,,POINT (106559.46645026332 193319.3039812229)
1287,관사도-4,4.69E+18,시닌여,현지,오래전부터 현지에서 ,106203.48,193152.53,0,,신규,POINT (106203.4806280793 193152.5303175528)
1288,관사도-5,4.69E+18,주도,고시,버틸목처럼 생겼다하,105942.28,192999.47,0,,,POINT (105942.28409113994 192999.46780599805)
1289,관사도-6,4.69E+18,관사도,고시,버틸목처럼 생겼다하,105586.27,191423.43,1,,,POINT (105586.26652418017 191423.43219397234)
1290,관사도-7,4.69E+18,시물치,현지,오래전부터 현지에서 ,105019.03,191045.47,0,,,POINT (105019.03462177403 191045.4670070362)
1291,관사도-8,4.69E+18,작은섬,현지,오래전부터 현지에서 ,105304.47,190693.41,0,,,POINT (105304.46756603496 190693.41270900477)
1292,나배도-2,4.69E+18,소나배도,고시,나배섬 남쪽에 있는 작,109153.2,190537.29,0,,,POINT (109153.1979174661 190537.2934727815)
1293,나배도-3,4.69E+18,소나배도-1,현지,불리우는 이름이 없어,109023.3,190428.53,0,,신규,POINT (109023.30005818822 190428.53240434063)
1294,맹성-1,4.69E+18,상조도,고시,조도면의 위쪽에 위치,112123.93,193072.02,1,연도교,,POINT (112123.92828293896 193072.0177041167)
1295,맹성-2,4.69E+18,맹성항도,고시,지도상에 항도로표기 ,112453.32,193546.47,0,,,POINT (112453.32025315356 193546.46930074977)
1296,맹성-3,4.69E+18,당도송도,고시,지도상에 송도로표기 ,112026.84,192317.14,0,,,POINT (112026.8386538964 192317.14072202158)
1297,여미-1,4.69E+18,백야도,고시,오래전부터 현지에서 ,108395.64,198431.13,0,,,POINT (108395.63958968465 198431.1285447207)
1298,여미-2,4.69E+18,부럭여,현지,오래전부터 현지에서 ,106941.07,195908.88,0,,,POINT (106941.07066934837 195908.88410765684)
1299,여미-3,4.69E+18,유금도,행정,오래전부터 현지에서 ,106783.01,195590.71,0,,,POINT (106783.0057002647 195590.71387903468)
1300,여미-4,4.69E+18,목여,행정,오래전부터 현지에서 ,107832.16,194397.15,0,,,POINT (107832.15525559349 194397.1543410613)
1301,여미-5,4.69E+18,항도,고시,지도상에 항도로표기 ,107394.89,194116.09,0,,,POINT (107394.8913810595 194116.09026883985)
1302,여미-6,4.69E+18,목섬,현지,오래전부터 현지에서 ,109926.93,194258.9,0,,,POINT (109926.92521134848 194258.9023610748)
1303,여미-7,4.69E+18,군암도,고시,바위 무리가 모인 것처,110363.64,192405.73,0,,,POINT (110363.63684781913 192405.72858652688)
1304,성남도-1,4.69E+18,새섬,고시,섬 모양이 새처럼 생겼,108989.11,200981.43,0,,,POINT (108989.11296461018 200981.4315951345)
2101,사7,4.69E+18,사7,,,52459.96,227720.32,0,,,POINT (52459.9610269331 227720.32449506316)
1305,성남도-2,4.69E+18,새섬여,현지,오래전부터 현지에서 ,109416.08,200993.79,0,,,POINT (109416.08036532649 200993.78709498094)
1306,성남도-3,4.69E+18,소성남,고시,오래전부터 현지에서 ,111495.24,200585.05,1,,,POINT (111495.24385144093 200585.04659717827)
1307,성남도-4,4.69E+18,성남도,고시,상도의 맹성 관방성의,112209.44,200997.67,1,,,POINT (112209.44439444788 200997.67356100434)
1308,성남도-5,4.69E+18,상갈도,고시,칡이 많은 윗섬이라 하,111675.32,198910.75,0,,,POINT (111675.32469487496 198910.7485576169)
1309,성남도-6,4.69E+18,하갈도,고시,칡이 많은 아랫섬이라,111958.23,198296,0,,,POINT (111958.23111580219 198295.99577162624)
1310,죽항도-1,4.69E+18,강대도,고시,오래전부터 현지에서 ,119146.07,187300.97,0,,,POINT (119146.07437567183 187300.97167690197)
1311,죽항도-2,4.69E+18,죽항도,고시,오래전부터 현지에서 ,117535.45,185954.32,1,,,POINT (117535.45081286963 185954.31819482346)
1312,죽항도-3,4.69E+18,띠밭여,현지,오래전부터 현지에서 ,118180.24,185763.94,0,,,POINT (118180.23973557197 185763.9376518423)
1313,죽항도-4,4.69E+18,띠밭여-1,현지,오래전부터 현지에서 ,118010.12,185527.49,0,,신규,POINT (118010.12375228804 185527.48675287893)
1314,죽항도-5,4.69E+18,담초여,고시,수산물이 많이 서식하,118543.68,185085.22,0,,,POINT (118543.6765726013 185085.2161611477)
1315,독거도-1,4.69E+18,행금도,고시,섬의 모양이 해금을 닮,119558.88,186270.79,0,,,POINT (119558.87553428569 186270.79279761936)
1316,독거도-2,4.69E+18,행금여,고시,오래전부터 현지에서 ,119650.8,186023.11,0,,,POINT (119650.79825773039 186023.10537377698)
1317,독거도-3,4.69E+18,슬도,고시,파도소리가 거문고 소,121746.18,185555.92,1,,,POINT (121746.1828378066 185555.91530568356)
1318,독거도-4,4.69E+18,소슬도,고시,슬도보다는 작은섬으,122241,184739.72,0,,,POINT (122241.00078010371 184739.71628380817)
1319,독거도-5,4.69E+18,두여,고시,두개의 섬처럼 보인다,121815.59,184171.17,0,,,POINT (121815.59052795876 184171.17387609713)
1320,독거도-6,4.69E+18,변서도,고시,오래전부터 현지에서 ,123384.68,186145.76,0,,,POINT (123384.6761480279 186145.76344450645)
1321,독거도-7,4.69E+18,구도,고시,갈매기가 많이 모여사,124038.52,185641.24,0,,,POINT (124038.51916382917 185641.24478399561)
1322,독거도-8,4.69E+18,독거도,고시,섬의 지형이 독거시(도,124438.87,184374.22,1,,,POINT (124438.8735397785 184374.21701148385)
1323,독거도-9,4.69E+18,탄항도,고시,오래전부터 현지에서 ,123992.11,182985.16,1,,,POINT (123992.1141217191 182985.1588254443)
1324,독거도-10,4.69E+18,탄항도1,고시,오래전부터 현지에서 ,124649.17,182750.03,0,,,POINT (124649.17361491632 182750.0286995918)
1325,독거도-11,4.69E+18,갈투여,현지,오래전부터 현지에서 ,123601.71,182175.39,0,,,POINT (123601.70681698807 182175.3881837339)
1326,독거도-12,4.69E+18,초도,고시,나무는 자라지 않고 풀,122910.26,181776.82,0,,,POINT (122910.25577965094 181776.82135611726)
1327,매화12,4.69E+18,매화12,,,132306.02,259062.86,0,,,POINT (132451.55783850866 259115.78279186384)
