연번,시도,시군구,섬이름,위도,경도
975,전라남도,고흥군,산462도,34.46988376,127.3898007
976,전라남도,고흥군,노랑바위,34.504,127.40125
977,전라남도,고흥군,강등서,34.47141327,127.3892139
978,전라남도,고흥군,나비좌도,34.48709058,127.3994968
979,전라남도,고흥군,나비우도,34.48695842,127.4001991
980,전라남도,고흥군,너린여,34.51426625,127.4421062
981,전라남도,고흥군,느린여,34.51565175,127.4450593
982,전라남도,고흥군,미등록13(목섬),34.511474,127.425186
983,전라남도,고흥군,좌도,34.7053501,127.424104
984,전라남도,고흥군,매몰도,34.70687069,127.4257075
985,전라남도,고흥군,장도(서당도),34.70459241,127.4310403
986,전라남도,고흥군,백일1도,34.7146573,127.4385847
987,전라남도,고흥군,해섬(문도),34.70585021,127.4501934
988,전라남도,고흥군,진지내도,34.6855327,127.4345416
989,전라남도,고흥군,소섬(원주1도),34.67471788,127.4700827
990,전라남도,고흥군,길도(죽도),34.68046451,127.4715164
991,전라남도,고흥군,등배섬(대지도),34.67995861,127.4494716
992,전라남도,고흥군,야도,34.68353872,127.4473083
993,전라남도,고흥군,길마도(갈마도),34.68492776,127.4531543
994,전라남도,고흥군,해화도,34.68841858,127.4585579
995,전라남도,고흥군,양도(여의도),34.67130734,127.4524302
996,전라남도,고흥군,석도,34.67912821,127.4389695
997,전라남도,고흥군,동백도,34.71143287,127.3943383
998,전라남도,고흥군,장도,34.71266087,127.4162699
999,전라남도,고흥군,저도,34.7224096,127.3968992
1000,전라남도,고흥군,다리미섬(채리도),34.7333087,127.4144999
1001,전라남도,고흥군,철도,34.70891365,127.4052813
1002,전라남도,고흥군,용도,34.70554229,127.4073931
1003,전라남도,고흥군,죽도,34.4754616,127.0990466
1004,전라남도,고흥군,준도,34.41878783,127.2132305
1005,전라남도,고흥군,모녀도,34.43126169,127.2190783
1006,전라남도,고흥군,독도,34.42970803,127.2273404
1007,전라남도,고흥군,제1우도,34.72777127,127.3070974
1008,전라남도,고흥군,제2우도,34.73336669,127.3080385
1009,전라남도,고흥군,제3우도,34.73639928,127.3091825
1010,전라남도,고흥군,제4우도,34.73768394,127.3132393
1011,전라남도,고흥군,제5우도,34.74020167,127.3102873
1012,전라남도,고흥군,죽도(철이섬),34.77500515,127.3971906
1013,전라남도,고흥군,장선도,34.75286742,127.2427109
1014,전라남도,고흥군,서도,34.70745081,127.2936
1015,전라남도,고흥군,장고도,34.57609347,127.4393628
1016,전라남도,고흥군,소장고도,34.58451315,127.4315921
1017,전라남도,고흥군,왜도,34.57975268,127.4197183
1018,전라남도,고흥군,돌도,34.58563477,127.4117235
1019,전라남도,고흥군,중구도,34.58751998,127.4087856
1020,전라남도,고흥군,딱도,34.58906242,127.4104133
1021,전라남도,고흥군,소옥대도,34.57213363,127.4740975
1022,전라남도,고흥군,외매몰도,34.5976137,127.5128772
1023,전라남도,고흥군,머구섬(묵도),34.66006978,127.4795232
1024,전라남도,고흥군,두록도,34.55372795,127.4440213
1025,전라남도,고흥군,하식도,34.55440469,127.4367594
1026,전라남도,고흥군,양도,34.5529415,127.4375533
1027,전라남도,고흥군,대달도부속섬,34.54332968,127.4326182
1028,전라남도,고흥군,상식도,34.55573354,127.4311932
1029,전라남도,고흥군,소드레도,34.55955914,127.4038813
1030,전라남도,고흥군,동래도,34.53413315,127.4325599
1031,전라남도,고흥군,초도,34.57381771,127.4530775
1032,전라남도,고흥군,오도,34.57048307,127.4541458
1033,전라남도,고흥군,추도,34.55648441,127.46092
1034,전라남도,고흥군,비사도,34.56703241,127.4560547
1035,전라남도,고흥군,비사1도(안할미섬),34.56719915,127.460367
1036,전라남도,고흥군,비사2도,34.56468115,127.4596916
1037,전라남도,고흥군,비사3도,34.5610246,127.4618232
1038,전라남도,고흥군,달리도,34.555934,127.4589476
1039,전라남도,고흥군,미등록1(수용섬),34.556718,127.424042
1040,전라남도,고흥군,소두방섬,34.53065556,127.4279125
1041,전라남도,고흥군,미등록2(쇠등섬),34.572782,127.435329
1042,전라남도,고흥군,삐약섬,34.68806793,127.4320952
1043,전라남도,고흥군,딴목섬,34.69646667,127.4553642
1044,전라남도,고흥군,윗소댕이,34.7071003,127.4214691
1045,전라남도,고흥군,미등록7(시린여),34.72357444,127.40126
1046,전라남도,고흥군,행계섬,34.736255,127.3158789
1047,전라남도,고흥군,꼬리섬,34.73749076,127.3081549
1048,전라남도,고흥군,각도섬,34.726905,127.3020456
1049,전라남도,고흥군,쇠섬,34.72850227,127.3189948
1050,전라남도,고흥군,지섬,34.74113341,127.324348
1051,전라남도,고흥군,서목섬,34.70962947,127.2940183
1052,전라남도,고흥군,내매몰도,34.59576802,127.5083339
1053,전라남도,고흥군,진지외도,34.71267028,127.4491811
1054,전라남도,고흥군,적도,34.6791725,127.4564547
1055,전라남도,고흥군,아랫둥굴섬,34.57408387,127.4740805
1056,전라남도,고흥군,(미부여),34.364711,127.509866
1057,전라남도,고흥군,곡두도,34.3988635,127.4940668
1058,전라남도,고흥군,함부도3,34.4020195,127.2439648
1059,전라남도,고흥군,함부도2,34.4023778,127.2434952
1060,전라남도,고흥군,대항도,34.4427358,127.542096
1061,전라남도,고흥군,(미부여),34.4685818,127.086847
1062,전라남도,고흥군,창끝-1,34.4705844,127.5106766
1063,전라남도,고흥군,주인여,34.4531376,127.5628881
1064,전라남도,고흥군,목도,34.4378442,127.2941542
1065,전라남도,고흥군,택문암,34.4374938,127.5831479
1066,전라남도,고흥군,지울녀,34.4899496,127.2385666
1067,전라남도,고흥군,형제섬,34.511732,127.452801
1068,전라남도,고흥군,(미부여),34.5268751,127.537331
1069,전라남도,고흥군,(미부여),34.5279272,127.537737
1070,전라남도,고흥군,(미부여),34.5055376,127.2391162
1071,전라남도,고흥군,(미부여),34.6554185,127.4797345
1072,전라남도,광양시,배알도,34.96363337,127.7598189
1073,전라남도,목포시,소두량도,34.78764958,126.3236295
1074,전라남도,목포시,별도,34.78492215,126.293075
1075,전라남도,목포시,노속도,34.757608,126.3693456
1076,전라남도,목포시,(미부여),34.8434634,126.4004804
1077,전라남도,목포시,한산도(녀),34.7736725,126.2985333
1078,전라남도,무안군,죽도,35.02569786,126.3737733
1079,전라남도,무안군,갓섬(변도),34.8549067,126.4034893
1080,전라남도,무안군,민섬(유도),34.95925525,126.3778628
1081,전라남도,무안군,양도,34.91989006,126.3714273
1082,전라남도,무안군,저도(모도),34.91030415,126.375707
1083,전라남도,무안군,대섬(죽도),34.92164632,126.3836849
1084,전라남도,무안군,토끼섬(묘도),34.88644998,126.3863113
1085,전라남도,무안군,율도(밤섬),35.04981397,126.2725262
1086,전라남도,무안군,와도,35.04260552,126.3136125
1087,전라남도,무안군,엄도(업도),35.10503292,126.3514871
1088,전라남도,무안군,승도(죽도),35.08020615,126.4006573
1089,전라남도,무안군,소도(소당섬),35.09121464,126.3821498
1090,전라남도,무안군,대도(소도),35.09724571,126.3749964
1091,전라남도,무안군,당압(장돌도),34.92770233,126.3021829
1092,전라남도,무안군,요강도,35.02165687,126.3714923
1093,전라남도,무안군,야광주도,35.01790324,126.3146396
1094,전라남도,무안군,중도,34.86031526,126.3936151
1095,전라남도,무안군,어은도(은도),35.02916667,126.3866667
1096,전라남도,무안군,닭섬,34.8582313,126.3977235
1097,전라남도,무안군,(미부여),34.9422272,126.3738787
1098,전라남도,무안군,은복도,35.0769758,126.3334222
1099,전라남도,무안군,닭섬,35.1648179,126.3364038
1100,전라남도,보성군,부도,34.79818861,127.4477842
1101,전라남도,보성군,웅도,34.79037429,127.4204905
1102,전라남도,보성군,나망도,34.77611393,127.4341903
1103,전라남도,보성군,동도,34.78653879,127.4601805
1104,전라남도,보성군,효도,34.78325966,127.4733486
1105,전라남도,보성군,송도,34.77576987,127.4477809
1106,전라남도,보성군,죽도,34.77434087,127.4387281
1107,전라남도,보성군,죽1도,34.78466369,127.4702699
1108,전라남도,보성군,죽2도,34.78922016,127.4785391
1109,전라남도,보성군,소도,34.79232059,127.4740464
1110,전라남도,보성군,다래도,34.76789919,127.4546406
1111,전라남도,보성군,해1도,34.80310569,127.4279915
1112,전라남도,보성군,해2도,34.79874415,127.4218477
1113,전라남도,보성군,해3도,34.79746423,127.4233309
1114,전라남도,보성군,지주1도,34.78648522,127.4094223
1115,전라남도,보성군,지주2도,34.78148079,127.4032102
1116,전라남도,보성군,지주3도,34.78153259,127.4162209
1117,전라남도,보성군,독유지기도,34.78701809,127.479792
1118,전라남도,보성군,(미부여),34.7838231,127.471293
1119,전라남도,보성군,가지도,34.8105427,127.4510513
1120,전라남도,순천시,장구도,34.82620555,127.4389321
1121,전라남도,순천시,사기도,34.85081897,127.5171414
1122,전라남도,순천시,(미부여),34.8281573,127.4561148
1123,전라남도,신안군,석황도,34.67463525,125.8498509
1124,전라남도,신안군,누도,34.66261326,125.8492027
1125,전라남도,신안군,소누도(소루도),34.65587215,125.8522613
1126,전라남도,신안군,경치도,34.65256522,125.88916
1127,전라남도,신안군,청도(토끼섬),34.65075222,125.8833061
1128,전라남도,신안군,노도,34.57528279,125.8973192
1129,전라남도,신안군,청도,34.57340294,125.9018408
1130,전라남도,신안군,비도,34.56686316,125.9129354
1131,전라남도,신안군,변도,34.57189979,125.8864787
1132,전라남도,신안군,죽도,34.56463137,125.8864025
1133,전라남도,신안군,산605도,34.56392024,125.8817594
1134,전라남도,신안군,고깔섬,34.56903443,125.8865184
1135,전라남도,신안군,형제도,34.58548169,125.9070667
1136,전라남도,신안군,형제도1,34.58588515,125.9067845
1137,전라남도,신안군,백도,34.62177271,125.8769357
1138,전라남도,신안군,작은희섬,34.61922843,125.8804001
1139,전라남도,신안군,가도,34.62137306,125.8643196
1140,전라남도,신안군,송도,34.61518079,125.8683043
1141,전라남도,신안군,상어나리,34.61591042,125.8733037
1142,전라남도,신안군,화도,34.5989222,125.8733159
1143,전라남도,신안군,할미섬,34.59648315,125.8907205
1144,전라남도,신안군,항도,34.60176116,125.8688922
1145,전라남도,신안군,승도,34.60321753,125.8679333
1146,전라남도,신안군,딴목섬,34.60549233,125.8619661
1147,전라남도,신안군,어락도,34.58359242,125.8384099
1148,전라남도,신안군,멍에섬,34.65260755,125.9550436
1149,전라남도,신안군,고도,34.66720594,125.9283885
1150,전라남도,신안군,우물섬,34.73810146,125.9872882
1151,전라남도,신안군,외개약섬,34.728678,125.9996135
1152,전라남도,신안군,거북바위,34.62093443,125.8011456
1153,전라남도,신안군,더푸리섬,34.62328965,125.8032264
1154,전라남도,신안군,외마도(마두도),34.71139712,126.0008514
1155,전라남도,신안군,농간바위(농우암도),34.65820417,125.9506658
1156,전라남도,신안군,딴대섬,34.66972372,125.9323882
1157,전라남도,신안군,솥뚜껑바위,34.70932387,125.9140181
1158,전라남도,신안군,옥도,34.70475629,126.0079851
1159,전라남도,신안군,매실도(응도),34.69319167,126.0126361
1160,전라남도,신안군,미기도(미도),34.68489306,126.0129439
1161,전라남도,신안군,말섬,34.72237111,126.0069078
1162,전라남도,신안군,무명섬1,34.60106706,125.8687683
1163,전라남도,신안군,단추바위,34.62809016,125.8457562
1164,전라남도,신안군,돗단바위,34.62946862,125.8467996
1165,전라남도,신안군,우도,34.57540447,125.9079811
1166,전라남도,신안군,우도1(소우도),34.57455855,125.9109494
1167,전라남도,신안군,밖개약섬,34.7325,125.9880556
1168,전라남도,신안군,상광바위,34.61623192,125.7964994
1169,전라남도,신안군,"안개약섬(내개약도, 내구도)",34.72853889,125.9935778
1170,전라남도,신안군,구분시리(곡도),34.71299209,125.9048978
1171,전라남도,신안군,장구섬(구분시리3),34.72747222,125.8767222
1172,전라남도,신안군,구분시리2,34.71233695,125.9018444
1173,전라남도,신안군,구분시리1,34.70916667,125.9022222
1174,전라남도,신안군,털섬,34.71333333,125.8947222
1175,전라남도,신안군,작은대섬4,34.71485545,125.8930338
1176,전라남도,신안군,대섬,34.71821812,125.8933588
1177,전라남도,신안군,대섬1,34.72061155,125.89306
1178,전라남도,신안군,소태도(작은대섬),34.71562577,125.8906367
1179,전라남도,신안군,소태도2(작은대섬2),34.71659583,125.8893522
1180,전라남도,신안군,소태도3(작은대섬3),34.71707502,125.8880545
1181,전라남도,신안군,증섬(증도),34.72146938,125.8971753
1182,전라남도,신안군,목섬(항도),34.72180048,125.9020711
1183,전라남도,신안군,목섬1,34.71781175,125.909244
1184,전라남도,신안군,매섬(응도),34.73573085,125.8829215
1185,전라남도,신안군,매섬2,34.73336712,125.8903265
1186,전라남도,신안군,매섬1,34.73416812,125.8840389
1187,전라남도,신안군,내포전도2,34.77069378,125.8935682
1188,전라남도,신안군,내포전도1,34.77222171,125.8946862
1189,전라남도,신안군,포전도,34.77327675,125.8965124
1190,전라남도,신안군,외포전도(포전도1),34.77447838,125.8975102
1191,전라남도,신안군,소섬,34.78114682,125.8999378
1192,전라남도,신안군,소우세도,34.7873376,125.901638
1193,전라남도,신안군,소우세도1,34.7855636,125.9049485
1194,전라남도,신안군,동구도,34.78997766,125.9045309
1195,전라남도,신안군,대당도(납도),34.78617831,125.9217127
1196,전라남도,신안군,중당도(소납도),34.78437057,125.9212359
1197,전라남도,신안군,소당도(산당도),34.78192543,125.9211642
1198,전라남도,신안군,소침도,34.82111938,125.9398553
1199,전라남도,신안군,소토막도,34.8218871,125.9397113
1200,전라남도,신안군,비아목섬(중송도),34.82638529,125.971366
1201,전라남도,신안군,새섬,34.79020083,125.9040853
1202,전라남도,신안군,소황탄도,34.80725047,125.9570942
1203,전라남도,신안군,노랑섬,34.79659983,125.9687482
1204,전라남도,신안군,북섬(목도),34.8160231,126.0213207
1205,전라남도,신안군,장고섬,34.81423524,126.0294129
1206,전라남도,신안군,비아섬(비하도),34.8099723,126.035476
1207,전라남도,신안군,비아섬1,34.80962296,126.0328917
1208,전라남도,신안군,칠발도,34.78797446,125.7879925
1209,전라남도,신안군,칠발도1(위성도),34.78846915,125.7904162
1210,전라남도,신안군,무명섬6,34.80985944,126.0036672
1211,전라남도,신안군,"팟섬(개남서도, 부도)",34.74070773,125.950713
1212,전라남도,신안군,가작섬(까작섬),34.74639049,125.9388
1213,전라남도,신안군,대섬(죽도),34.74422181,125.9426538
1214,전라남도,신안군,토막도2(토막도),34.82273056,125.9604806
1215,전라남도,신안군,상노대섬,34.78363202,126.0277567
1216,전라남도,신안군,기섬,34.77866959,126.0475585
1217,전라남도,신안군,방구섬(고도),34.7856275,126.0418764
1218,전라남도,신안군,"문동도(복구도, 닭섬)",34.74495523,125.9780266
1219,전라남도,신안군,모기섬(돌항도),34.77665015,126.0402106
1220,전라남도,신안군,하독도,34.75149615,126.0125968
1221,전라남도,신안군,상독도,34.75843243,126.0145536
1222,전라남도,신안군,상수치도1,34.7659051,126.0253058
1223,전라남도,신안군,솔섬(송도),34.751664,126.0282565
1224,전라남도,신안군,원도(황도),34.74658315,126.0229916
1225,전라남도,신안군,개악도,34.74195187,126.0349595
1226,전라남도,신안군,"내면도(대면전도, 안명박섬)",34.73628122,126.0363245
1227,전라남도,신안군,외면도(수도),34.73554947,126.0413824
1228,전라남도,신안군,취도(주도),34.73257001,126.0476643
1229,전라남도,신안군,개섬(주구도),34.72886355,126.0386989
1230,전라남도,신안군,"추도1(꼬깔섬, 삿갓섬)",34.715223,125.841944
1231,전라남도,신안군,추도2,34.715713,125.841901
1232,전라남도,신안군,"복대(납섬, 납대기)",34.703588,125.83709
1233,전라남도,신안군,목섬2(비금도3),34.72091909,125.9011013
1234,전라남도,신안군,목섬3,34.72101097,125.900698
1235,전라남도,신안군,목안바위(비금도4),34.72895278,125.8951361
1236,전라남도,신안군,무명섬1(비금도6),34.73079444,125.8952806
1237,전라남도,신안군,무명섬3,34.75905972,125.8905831
1238,전라남도,신안군,우세도,34.78979722,125.9083361
1239,전라남도,신안군,우세도2,34.79506985,125.9088277
1240,전라남도,신안군,우세도3,34.793099,125.909122
1241,전라남도,신안군,소좌도,34.82203512,125.9396964
1242,전라남도,신안군,"송탄도(송이도, 진섬)",34.81580278,125.9707778
1243,전라남도,신안군,토막도,34.81841944,125.9569139
1244,전라남도,신안군,소황도1,34.80718889,125.9577472
1245,전라남도,신안군,소황도2,34.80718889,125.9577472
1246,전라남도,신안군,수은서(황탄섬1),34.80102178,125.9498739
1247,전라남도,신안군,솔섬,34.832381,125.972855
1248,전라남도,신안군,칠발도3,34.787017,125.78585
1249,전라남도,신안군,송도(마도),34.57659711,126.1570207
1250,전라남도,신안군,하죽도,34.63732772,126.0942817
1251,전라남도,신안군,상죽도,34.64159049,126.0900832
1252,전라남도,신안군,소기도,34.63574329,126.0767833
1253,전라남도,신안군,대과도,34.63382415,126.0673354
1254,전라남도,신안군,인도,34.55029417,126.0336223
1255,전라남도,신안군,안도,34.54950451,126.0279348
1256,전라남도,신안군,마도(어도),34.55182015,126.0277746
1257,전라남도,신안군,지실도,34.53093748,126.0150098
1258,전라남도,신안군,담박도,34.71066252,126.0670271
1259,전라남도,신안군,서도내기(삼승도),34.67573159,126.1538486
1260,전라남도,신안군,차돌이(타다도),34.66234099,126.1883695
1261,전라남도,신안군,노루섬(장도),34.61946336,126.1653107
1262,전라남도,신안군,진섬(장도),34.63648942,126.2051934
1263,전라남도,신안군,치마섬(복도),34.63379942,126.2061197
1264,전라남도,신안군,애기섬(예기도),34.99006751,126.1846365
1265,전라남도,신안군,샘이섬(정도),34.97843853,126.1860972
1266,전라남도,신안군,작은새미섬(상정도),34.94009298,126.1812062
1267,전라남도,신안군,큰새미섬(원도),34.93232052,126.1726922
1268,전라남도,신안군,소징도,34.72181169,126.0736109
1269,전라남도,신안군,석섬(중삼도),34.93953,126.15874
1270,전라남도,신안군,석섬(상삼도),34.94227723,126.1599113
1271,전라남도,신안군,비겨섬(구도),34.92710088,126.1521089
1272,전라남도,신안군,외갈도(대균도),34.99685116,126.087401
1273,전라남도,신안군,세목섬(삼항도),34.994011,126.113927
1274,전라남도,신안군,내갈도(소균도),34.99803691,126.0926614
1275,전라남도,신안군,도덕도,35.01254227,126.101682
1276,전라남도,신안군,작은호감섬(소과도),35.02263179,126.1019104
1277,전라남도,신안군,명덕섬(소단도),34.99525323,126.1047384
1278,전라남도,신안군,불무섬(치도),34.9640431,126.196097
1279,전라남도,신안군,대징도,34.71864478,126.0735589
1280,전라남도,신안군,중대도,34.96284108,126.1984298
1281,전라남도,신안군,볼매이덤섬(납덕도1),34.93800815,126.1946836
1282,전라남도,신안군,곡두섬(곡두도),34.93455341,126.2126634
1283,전라남도,신안군,상거복중도,34.98509561,126.2267203
1284,전라남도,신안군,하거복중도,34.9818017,126.229213
1285,전라남도,신안군,소광도,34.92125996,126.1887979
1286,전라남도,신안군,딴섬(복외도),34.91854717,126.1898528
1287,전라남도,신안군,동구도,34.97150791,126.2163558
1288,전라남도,신안군,끝등섬(소면화도),34.96756214,126.2286339
1289,전라남도,신안군,해섬(중면화도),34.96644779,126.2254532
1290,전라남도,신안군,소마진도(마진도),34.7754993,126.120203
1291,전라남도,신안군,명섬(면화도),34.96355869,126.2211854
1292,전라남도,신안군,안도(옥도),35.13132078,126.1934821
1293,전라남도,신안군,신풍도,35.11921451,126.1920649
1294,전라남도,신안군,밖갈우섬(대갈우도),35.13297047,126.2196729
1295,전라남도,신안군,소갈우도,35.12755508,126.2191067
1296,전라남도,신안군,안갈우섬(여도),35.11470159,126.2185672
1297,전라남도,신안군,중삼도,35.04882751,126.192149
1298,전라남도,신안군,삼도(하삼도),35.04893215,126.1940267
1299,전라남도,신안군,대삼도,35.04928205,126.1956506
1300,전라남도,신안군,연도,35.03603905,126.2196849
1301,전라남도,신안군,노양도(노랑도),34.70899783,126.1438817
1302,전라남도,신안군,복사도,35.03131942,126.2116896
1303,전라남도,신안군,넓은모래섬(황사도),34.77695123,126.190427
1304,전라남도,신안군,용도(룡두도),34.7892201,126.1995009
1305,전라남도,신안군,매실도,34.79854106,126.1307174
1306,전라남도,신안군,상납덕도(납덕도),34.79889097,126.2035664
1307,전라남도,신안군,일금도,34.82008376,126.1627248
1308,전라남도,신안군,죽도,34.80910771,126.1650959
1309,전라남도,신안군,대삼부도,34.81727489,126.1453671
1310,전라남도,신안군,암치도,34.83827206,126.1728154
1311,전라남도,신안군,소삼부도,34.82742791,126.1588115
1312,전라남도,신안군,노루섬(장도),34.69986492,126.1102973
1313,전라남도,신안군,장도,34.77541264,126.1691528
1314,전라남도,신안군,하납덕도(악도),34.80687657,126.2129927
1315,전라남도,신안군,장구섬(작도),34.63111861,125.9950274
1316,전라남도,신안군,전도(소항도),34.60752197,125.9890577
1317,전라남도,신안군,대납도(대납덕도),34.60575792,125.9907869
1318,전라남도,신안군,용도(대룡도),34.59019363,125.997223
1319,전라남도,신안군,소룡도,34.588341,126.0000639
1320,전라남도,신안군,거도(덕도),34.59243929,125.9884694
1321,전라남도,신안군,산의도,34.6328454,125.9415331
1322,전라남도,신안군,푸른섬(청도),34.70258652,126.1148871
1323,전라남도,신안군,죽도,34.56791975,126.015286
1324,전라남도,신안군,가학도(개도),34.59312807,126.0620308
1325,전라남도,신안군,대장도,34.67107227,126.0284695
1326,전라남도,신안군,소장도,34.67076283,126.0254618
1327,전라남도,신안군,간암도,34.66717387,126.0197897
1328,전라남도,신안군,저도(광도),34.65915373,126.0135281
1329,전라남도,신안군,흑도,34.65199085,126.0058684
1330,전라남도,신안군,소편도,34.64877192,126.0068894
1331,전라남도,신안군,대편도,34.64790819,126.0096144
1332,전라남도,신안군,후도,34.70260708,126.1202504
1333,전라남도,신안군,원도,34.64024173,126.0194225
1334,전라남도,신안군,소송도,34.61995656,126.0413791
1335,전라남도,신안군,소죽도,34.64542702,126.0293192
1336,전라남도,신안군,대죽도,34.64609312,126.0275043
1337,전라남도,신안군,소도,34.6364485,126.0056655
1338,전라남도,신안군,송도,34.72924284,125.4472987
1339,전라남도,신안군,내망덕도,34.69475241,125.3910525
1340,전라남도,신안군,내도,34.69231457,125.3960624
1341,전라남도,신안군,국혈도,34.46677879,125.3029552
1342,전라남도,신안군,외도,34.46006,125.29871
1343,전라남도,신안군,소도예도,34.77757782,126.0806654
1344,전라남도,신안군,대성개도,34.45317,125.29919
1345,전라남도,신안군,영구도,34.7271015,125.4502006
1346,전라남도,신안군,외영산도,34.69777727,125.4388925
1347,전라남도,신안군,내영산도,34.6974966,125.4342752
1348,전라남도,신안군,고사리섬(단매도),34.69011161,126.1993843
1349,전라남도,신안군,소두랑섬(달도),34.69129125,126.174591
1350,전라남도,신안군,와도(외비화도),34.67385905,126.1755068
1351,전라남도,신안군,송도(선도),34.68505234,126.1570066
1352,전라남도,신안군,신도(조도),34.68097398,126.1632161
1353,전라남도,신안군,닭섬(대계도),34.74437663,126.1756833
1354,전라남도,신안군,닭섬(계도),34.7809735,126.0519779
1355,전라남도,신안군,상사치도,34.76313181,126.0500154
1356,전라남도,신안군,송도,34.74627735,126.0645503
1357,전라남도,신안군,동구리섬(원도),34.86088601,126.0187754
1358,전라남도,신안군,견도,34.74870059,126.1741242
1359,전라남도,신안군,중도,34.75151087,126.1731678
1360,전라남도,신안군,똥섬(화도),34.91318634,126.1831716
1361,전라남도,신안군,딴섬(소도),34.88910511,126.1750217
1362,전라남도,신안군,항도(수도),34.89797638,126.1700962
1363,전라남도,신안군,중도,34.87522402,126.181297
1364,전라남도,신안군,하도,34.87491878,126.183094
1365,전라남도,신안군,대번덕도(치도),34.89948149,126.1995514
1366,전라남도,신안군,팥섬(두도),34.80620098,126.0854435
1367,전라남도,신안군,둥구섬(대원도),34.82605688,126.0681582
1368,전라남도,신안군,소원도,34.82415594,126.0690018
1369,전라남도,신안군,진섬(장도),34.81331381,126.0810348
1370,전라남도,신안군,삼도(송도),34.89060553,126.1633691
1371,전라남도,신안군,말목도,34.88664646,126.1196179
1372,전라남도,신안군,외암도(조야도),34.86961608,126.0986573
1373,전라남도,신안군,소객도,34.86332438,126.0992011
1374,전라남도,신안군,객도(대객도),34.86559834,126.1020988
1375,전라남도,신안군,원도,34.84951919,126.0519463
1376,전라남도,신안군,노루섬(장도),34.8448622,126.0562068
1377,전라남도,신안군,치도(지도),34.80119007,126.0880531
1378,전라남도,신안군,대미도,34.8803834,126.3481259
1379,전라남도,신안군,작도,34.86579981,126.3714482
1380,전라남도,신안군,돌섬(저도),34.92147441,126.289329
1381,전라남도,신안군,할미도(대무모도),34.91459721,126.2802065
1382,전라남도,신안군,대맥도(맥도),34.91404166,126.2755387
1383,전라남도,신안군,소맥도,34.91236929,126.2760313
1384,전라남도,신안군,청도,34.90299283,126.2615109
1385,전라남도,신안군,대삼도,34.96232438,126.2521766
1386,전라남도,신안군,중정도,34.93877097,126.2823214
1387,전라남도,신안군,복대섬(소안도),34.94366811,126.2760644
1388,전라남도,신안군,대옹덕도(대도),34.94541136,126.2745538
1389,전라남도,신안군,소옹덕도(대조응도),34.94608129,126.2782556
1390,전라남도,신안군,해두섬(대엽도),34.93972536,126.2697398
1391,전라남도,신안군,성남1섬(상도),34.94875802,126.2697084
1392,전라남도,신안군,항도,34.97149985,126.2732301
1393,전라남도,신안군,대식도,34.93039275,126.2963209
1394,전라남도,신안군,소외안도(내소안도),34.84230516,126.3108329
1395,전라남도,신안군,소무모도,34.83551715,126.3154913
1396,전라남도,신안군,꼬막섬(합도),34.84733305,126.304289
1397,전라남도,신안군,덕개도(독가도),34.95548205,126.2287895
1398,전라남도,신안군,선도,34.92453193,126.2622467
1399,전라남도,신안군,소조은도,34.92299739,126.2592914
1400,전라남도,신안군,작은고동섬(소고동도),34.91815679,126.257367
1401,전라남도,신안군,고동섬(대고동도),34.91613877,126.2580974
1402,전라남도,신안군,나비섬(소초도),34.91929983,126.2097404
1403,전라남도,신안군,발갈섬,34.90132038,126.3646901
1404,전라남도,신안군,속도,34.89773805,126.367724
1405,전라남도,신안군,석류섬(하합도),34.91158205,126.3274512
1406,전라남도,신안군,용도,34.81796815,126.3615049
1407,전라남도,신안군,정주도,34.81377451,126.3591953
1408,전라남도,신안군,죽도,34.84637275,126.2921908
1409,전라남도,신안군,하나배도(라배도),34.90131206,126.1013446
1410,전라남도,신안군,중나배도(중도),34.8981387,126.0983347
1411,전라남도,신안군,상나배도(상도),34.89847128,126.0921539
1412,전라남도,신안군,동도(정도),34.86033645,126.0038826
1413,전라남도,신안군,동산도,34.8745726,125.9850795
1414,전라남도,신안군,우각도,34.86326004,125.9707331
1415,전라남도,신안군,옥도,34.92537671,126.0831902
1416,전라남도,신안군,구리도,34.92247451,126.0573343
1417,전라남도,신안군,할미도,34.9223195,126.052247
1418,전라남도,신안군,기섬(조박도),34.86289095,126.0778669
1419,전라남도,신안군,할미섬(고도),34.61182405,126.1236944
1420,전라남도,신안군,작은대섬(동도),34.62775715,126.1174445
1421,전라남도,신안군,섬막금(소막금도),34.61342923,126.112185
1422,전라남도,신안군,항도,34.62307579,126.2210061
1423,전라남도,신안군,제율도(서요도),34.57191212,126.1982565
1424,전라남도,신안군,미륵도(미득도),34.66741769,126.1348493
1425,전라남도,신안군,부사도,35.0526784,126.2117066
1426,전라남도,신안군,장고섬(하장고도),35.07187962,126.1558612
1427,전라남도,신안군,문장고도,35.07607383,126.1549855
1428,전라남도,신안군,거멍바위섬(예다움도),34.91217363,126.2059754
1429,전라남도,신안군,벼락섬,34.943245,126.1205805
1430,전라남도,신안군,농섬(롱두도),34.82347815,126.173162
1431,전라남도,신안군,불무기도,34.75901243,126.2238702
1432,전라남도,신안군,장도,34.59058615,126.0056102
1433,전라남도,신안군,옛낭기(상장고도),35.07907754,126.1560154
1434,전라남도,신안군,윗장고도(점고도),35.08408255,126.154717
1435,전라남도,신안군,고동섬(구도),35.04725283,126.1265836
1436,전라남도,신안군,안다리섬,35.04107393,126.1321117
1437,전라남도,신안군,무명도,34.96759326,126.2449979
1438,전라남도,신안군,안섬(어의1),35.13189915,126.1978733
